signal_label,horizon,n_events_raw,n_events_dedup,n_events_scored,n_effective,mean_event_return,median_event_return,hit_rate_event,p10_event_return,p25_event_return,p75_event_return,p90_event_return,mean_cluster_return,median_cluster_return,hit_rate_cluster,t_stat,p_value,universe,return_type,research_block,p_fdr
rvol_up2_pmarp_gte60,5,8410,7353,7315,1063,0.0017216309596977879,-0.00023512782493917417,0.49774436090225566,-0.050274889386817644,-0.024166716846671987,0.02484915342891958,0.05429726712190233,0.0007721769129152616,-6.439845713934744e-05,0.49764816556914393,0.8135194310803271,0.4161026610358967,extended,excess_spy,strong_state_confirmation,0.41610266103589677
rvol_up2_pmarp_gte60,10,8410,6687,6639,1050,0.0034742577050489976,-0.0002826241245175165,0.49736406085253804,-0.067797519178821,-0.031942226498118065,0.03446901626888349,0.07521716889115079,0.001944703458027025,8.985543746003228e-05,0.5019047619047619,1.404504091306449,0.16046481216521083,extended,excess_spy,strong_state_confirmation,0.17371066337808583
rvol_up2_pmarp_gte60,20,8410,5886,5801,1019,0.006238429705373978,6.619771402038843e-05,0.5011204964661266,-0.09113661771631054,-0.04606540887487576,0.048712032852227916,0.10504728412390285,0.007002715374976399,0.0044067490099778395,0.5328753680078508,3.209734617982353,0.0013701213801719664,extended,excess_spy,strong_state_confirmation,0.006850606900859832
rvol_up2_pmarp_gte60,40,8410,4897,4759,972,0.007953564529477758,-0.0028829411244474246,0.49022903971422566,-0.1345855802144585,-0.07043442015175888,0.06848556208537904,0.15635957242462795,0.00661274410418711,0.0016554457918054647,0.5102880658436214,2.0129283221581593,0.044397792045168284,extended,excess_spy,strong_state_confirmation,0.06342541720738326
rvol_up2_pmarp_gte60,60,8410,4296,4079,914,0.011214214290706646,-0.004058253429270797,0.4851679333169895,-0.16107934812193989,-0.08743358120371053,0.0839912245212262,0.18272788824049097,0.015073740694615253,0.0018010060225720603,0.5076586433260394,2.8825764806955636,0.004036908509000843,extended,excess_spy,strong_state_confirmation,0.008970907797779652
rvol_up2_pmarp_gte60_close_near_high,5,3708,3500,3484,874,0.0019157162817289228,-0.0006240200062316847,0.49425947187141217,-0.05015311958840208,-0.025468045454661165,0.024355016605728474,0.05380508292815459,0.0019501872215157453,0.000523208375772416,0.5102974828375286,1.3895325745148677,0.16502513020918153,extended,excess_spy,strong_state_confirmation,0.17371066337808583
rvol_up2_pmarp_gte60_close_near_high,10,3708,3329,3304,854,0.005020961638821545,-2.508264021261475e-05,0.49969733656174337,-0.06949706155826528,-0.0318094584295604,0.03573065682242496,0.07803653493981635,0.004268140576187081,0.0008312342593444627,0.5081967213114754,2.0885375851217303,0.037045349688002854,extended,excess_spy,strong_state_confirmation,0.056992845673850545
rvol_up2_pmarp_gte60_close_near_high,20,3708,3124,3087,833,0.00838412073615081,0.00280020279446358,0.5199222546161322,-0.08981838977166526,-0.045730302607524365,0.05243788222651152,0.1085964327582337,0.008384397975389929,0.0024258504802148195,0.5282112845138055,2.9281717444132127,0.003502642238074526,extended,excess_spy,strong_state_confirmation,0.008970907797779652
rvol_up2_pmarp_gte60_close_near_high,40,3708,2794,2718,794,0.01168277532874128,-0.0017361015874699515,0.4952170713760118,-0.13537498016726698,-0.06990742330707805,0.07334077315554394,0.16395472080712933,0.012430345728653805,0.001724427192629427,0.5088161209068011,2.8975595144454678,0.00386440058410214,extended,excess_spy,strong_state_confirmation,0.008970907797779652
rvol_up2_pmarp_gte60_close_near_high,60,3708,2571,2435,761,0.015149636242646937,-0.005507043527855693,0.4817248459958932,-0.15839250850661118,-0.0864531466776648,0.08578271761268252,0.18603016742881578,0.01720564308685491,-0.001940670301735355,0.48620236530880423,2.610274329547412,0.009225136616148688,extended,excess_spy,strong_state_confirmation,0.016772975665724887
rvol_up2_pmarp_gte60_sign_pos,5,5470,5020,4992,1006,0.0020810140730437698,-0.0004859987985544878,0.49559294871794873,-0.0528723045113213,-0.02590540550252965,0.0267598963189096,0.057700819568572294,0.0018671358920630745,0.00013764594372915143,0.5049701789264414,1.5436077781289896,0.12299818376351959,extended,excess_spy,strong_state_confirmation,0.1591103013066914
rvol_up2_pmarp_gte60_sign_pos,10,5470,4713,4680,988,0.004545210797613333,0.0004454624741284663,0.5036324786324786,-0.07124114708595249,-0.032985967645868,0.03641582338814514,0.08183928880363696,0.002314092870675962,-0.0004545524451987378,0.49291497975708504,1.4391908450377122,0.15041350928170677,extended,excess_spy,strong_state_confirmation,0.17371066337808583
rvol_up2_pmarp_gte60_sign_pos,20,5470,4300,4241,965,0.009423680205366576,0.00210855502856111,0.5152086771987738,-0.09168060790201249,-0.04507024190470377,0.05252433654628119,0.11549550535814168,0.008896873382893489,0.004448976826359086,0.5274611398963731,3.749332773621466,0.0001878617844444565,extended,excess_spy,strong_state_confirmation,0.0029801707195477485
rvol_up2_pmarp_gte60_sign_pos,40,5470,3753,3648,911,0.010222410176722447,-0.0011632900138552893,0.4956140350877193,-0.13575737326700751,-0.07142795706351676,0.07238192045670525,0.16258426097304177,0.009737058614346426,0.0012055110556850046,0.5071350164654226,2.710387533952696,0.006846932437722349,extended,excess_spy,strong_state_confirmation,0.013693864875444698
rvol_up2_pmarp_gte60_sign_pos,60,5470,3376,3192,865,0.016283573982344455,-0.001554699327259712,0.4924812030075188,-0.1620939970390833,-0.08842155802083301,0.09119686143775374,0.19197220794042746,0.016474921241740142,0.0016117681138314243,0.5086705202312138,3.1119600433163197,0.0019196138941356192,extended,excess_spy,strong_state_confirmation,0.007577298286296449
rvol_up2_pmarp_gte60_sign_pos_close_near_high,5,3148,3001,2985,833,0.0018793839775061462,-0.0009512776779558862,0.490787269681742,-0.05180826994927825,-0.026383991129400597,0.025707028641666296,0.05647184961292235,0.00228548192184258,0.0006626839414663743,0.5114045618247299,1.5264083430396214,0.12728824104535313,extended,excess_spy,strong_state_confirmation,0.1591103013066914
rvol_up2_pmarp_gte60_sign_pos_close_near_high,10,3148,2870,2848,812,0.005725309737239714,0.00041010117504097776,0.5028089887640449,-0.07232745029187417,-0.03250471295548554,0.03698525445226131,0.08261720718879893,0.005358520044319029,0.0009274834758874612,0.5110837438423645,2.4756883910561767,0.01350115276429059,extended,excess_spy,strong_state_confirmation,0.022501921273817647
rvol_up2_pmarp_gte60_sign_pos_close_near_high,20,3148,2719,2687,797,0.009311143677754381,0.00314350303464761,0.5206550055824339,-0.09019450220167566,-0.046554220182746964,0.053416276528565065,0.11340676693448867,0.009793176334886348,0.004441974416688328,0.5294855708908407,3.2246496882389404,0.0013127206819561065,extended,excess_spy,strong_state_confirmation,0.006850606900859832
rvol_up2_pmarp_gte60_sign_pos_close_near_high,40,3148,2467,2396,757,0.012550107757326493,-0.0018568362934400229,0.494991652754591,-0.13771685410765278,-0.07125596841086496,0.07671164579695677,0.16658122554204796,0.016764749872404183,0.00585623487616399,0.52443857331572,3.6339327230901715,0.00029801707195477485,extended,excess_spy,strong_state_confirmation,0.0029801707195477485
rvol_up2_pmarp_gte60_sign_pos_close_near_high,60,3148,2284,2158,721,0.017361958688220158,-0.003987532511074698,0.4870250231696015,-0.16193675083920472,-0.08995217297494912,0.09006503568213589,0.19161990489736586,0.021590672502004374,0.000131948990177988,0.5006934812760055,3.062970943851179,0.0022731894858889347,extended,excess_spy,strong_state_confirmation,0.007577298286296449
rvol_up2_pmarp_lt30_close_near_low,5,3981,3747,3739,845,0.0020617553250004326,0.0012534240505372996,0.5161807970045467,-0.051562140465879765,-0.02212617585458604,0.02571142147564831,0.053922911639264964,0.002237144591684063,0.00034550887232714933,0.5100591715976331,1.770710331264604,0.0769697802565523,extended,excess_spy,low_state_rebound,0.25656593418850765
rvol_up2_pmarp_lt30_close_near_low,10,3981,3586,3572,830,0.0036877519025565347,0.0013920762770168182,0.5151175811870101,-0.063876622721184,-0.02872803112576247,0.03482606804272448,0.07384445234641242,0.001353630099575633,0.0005276314803409947,0.5084337349397591,0.8646846492556172,0.38746203025886905,extended,excess_spy,low_state_rebound,0.4843275378235863
rvol_up2_pmarp_lt30_close_near_low,20,3981,3321,3284,798,0.0027350206742926438,-0.0019160627189558355,0.48629719853836784,-0.09154755965436623,-0.04562949723994972,0.047346527993882226,0.10237991190873545,0.0011238216875948356,0.0005932466586281993,0.5050125313283208,0.47689932792816037,0.6335645411484724,extended,excess_spy,low_state_rebound,0.6335645411484724
rvol_up2_pmarp_lt30_close_near_low,40,3981,2964,2843,752,0.008032169975386074,-0.0018081951248909434,0.49349278930707,-0.12930163671003045,-0.06608279726401334,0.07112691008015276,0.1492425922072909,0.0052905901935858595,-0.002787027937057605,0.4853723404255319,1.286435840402881,0.19868742605584142,extended,excess_spy,low_state_rebound,0.4843275378235863
rvol_up2_pmarp_lt30_close_near_low,60,3981,2710,2515,719,0.015248885365099132,-0.0014197672933251582,0.49463220675944336,-0.1554949497298053,-0.07894920177545062,0.08946513874908446,0.1813194696091251,0.013384286462285743,-0.001992244716281455,0.48956884561891517,2.391299865078395,0.017045315692915723,extended,excess_spy,low_state_rebound,0.08522657846457862
rvol_up2_pmarp_lt30_sign_neg,5,6484,5909,5883,985,0.0013372712732207456,0.001065536845863635,0.5114737378888322,-0.053185366276597514,-0.023725524873414616,0.025845959097393678,0.05492695388028595,0.001075674835049989,0.00019574897077352066,0.5015228426395939,1.009082681705039,0.3131830478376953,extended,excess_spy,low_state_rebound,0.4843275378235863
rvol_up2_pmarp_lt30_sign_neg,10,6484,5502,5470,962,0.0030613928497445347,0.0018193081925320653,0.5195612431444241,-0.06792629691152234,-0.030628424456546427,0.035042981774733334,0.07479575299055885,0.0007744301096496292,0.00029344272369595525,0.5051975051975052,0.5623197594650657,0.5740293152838873,extended,excess_spy,low_state_rebound,0.6335645411484724
rvol_up2_pmarp_lt30_sign_neg,20,6484,4937,4878,929,0.00352237384471118,-0.0006483497815921169,0.495489954899549,-0.09251266220001304,-0.04630179659086711,0.049409518560161986,0.1040796503997988,0.0019069013324681083,-0.00042683747523758475,0.49623250807319697,0.8844906509646989,0.3766605073358048,extended,excess_spy,low_state_rebound,0.4843275378235863
rvol_up2_pmarp_lt30_sign_neg,40,6484,4190,4028,875,0.008595977589849297,-0.0008789059979241731,0.49602780536246277,-0.13193191436251772,-0.07037031282131823,0.07247816875712904,0.15263849625097414,0.00355089955799479,-0.0017578349735365181,0.49028571428571427,1.1226838508185262,0.2618800982407842,extended,excess_spy,low_state_rebound,0.4843275378235863
rvol_up2_pmarp_lt30_sign_neg,60,6484,3716,3474,817,0.014641883756025792,-0.00300897878612838,0.48791018998272884,-0.1581530743134931,-0.0846258771878245,0.08931331510739915,0.18825496368739644,0.014685601747414147,0.0027899362094233604,0.5201958384332925,3.010790780054338,0.0026859993271362505,extended,excess_spy,low_state_rebound,0.026859993271362504
