ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
20,0.25,low_recovery,QQQ,60,13,0.05219817837910193,0.03473890515536374,0.017459273223738185,0.6923076923076923,0.6835236541598695
20,0.25,low_recovery,SOXX,5,21,0.0010215779454402693,0.005086539254207528,-0.004064961308767258,0.47619047619047616,0.5611336032388664
20,0.25,low_recovery,SOXX,10,21,0.018419684268887113,0.010499870013489605,0.007919814255397508,0.5714285714285714,0.5699186991869919
20,0.25,low_recovery,SOXX,20,21,0.033852670371898465,0.02085195078864501,0.013000719583253453,0.6190476190476191,0.590983606557377
20,0.25,low_recovery,SOXX,60,12,0.07581307696616091,0.056931559804501965,0.018881517161658944,0.6666666666666666,0.6349873843566022
20,0.3,low_recovery,SPY,5,28,0.001966254448999497,0.0024362596242289364,-0.00047000517522943937,0.6071428571428571,0.590047393364929
20,0.3,low_recovery,SPY,10,28,0.008344396990272415,0.004918395436118926,0.0034260015541534893,0.6428571428571429,0.6185567010309279
20,0.3,low_recovery,SPY,20,28,0.019991011851119404,0.009559585059508898,0.010431426791610505,0.75,0.6594724220623501
20,0.3,low_recovery,SPY,60,16,0.042685014651382656,0.02714879703075888,0.015536217620623776,0.75,0.7244480784955029
20,0.3,low_recovery,QQQ,5,28,0.0010967699795859573,0.0030396076923351655,-0.0019428377127492082,0.6071428571428571,0.5853080568720379
20,0.3,low_recovery,QQQ,10,28,0.009739894519739325,0.006211575316535494,0.0035283192032038307,0.6785714285714286,0.5971451229183188
20,0.3,low_recovery,QQQ,20,28,0.024647634794525614,0.012085478409601296,0.012562156384924318,0.7857142857142857,0.6370903277378097
20,0.3,low_recovery,QQQ,60,16,0.05513433761383513,0.03465766528011685,0.020476672333718277,0.75,0.6827473426001636
20,0.3,low_recovery,SOXX,5,27,0.005546744902128837,0.0050069707106941115,0.0005397741914347255,0.5925925925925926,0.5589910496338486
20,0.3,low_recovery,SOXX,10,27,0.022281579303280227,0.010375858533537806,0.01190572076974242,0.7407407407407407,0.5661764705882353
20,0.3,low_recovery,SOXX,20,27,0.03779755134142046,0.020699960587922926,0.017097590753497535,0.5925925925925926,0.5914332784184514
20,0.3,low_recovery,SOXX,60,15,0.10612281989023575,0.05650045466508704,0.049622365225148714,0.7333333333333333,0.6340640809443507
20,0.7,high_strength,SPY,5,29,0.005951371552354861,0.002345272754013857,0.0036060987983410043,0.7586206896551724,0.5865612648221344
20,0.7,high_strength,SPY,10,29,0.005634535756896656,0.004978046209304436,0.0006564895475922204,0.6206896551724138,0.6190476190476191
20,0.7,high_strength,SPY,20,28,0.009028485830567987,0.009804949350936107,-0.0007764635203681199,0.6785714285714286,0.6610711430855316
