ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
20,0.95,high_strength,QQQ,10,5,-0.004096757819320507,0.007204529597984553,-0.011301287417305059,0.4,0.6070038910505836
20,0.95,high_strength,QQQ,20,5,0.013307076231192205,0.01322107300093153,8.600323026067454e-05,0.6,0.6512770137524558
20,0.95,high_strength,QQQ,60,3,0.08255530970035459,0.0421150377382047,0.04044027196214989,0.6666666666666666,0.6989795918367347
20,0.95,high_strength,SOXX,5,6,0.015503553262974312,0.005843541104044105,0.009660012158930208,0.6666666666666666,0.5658914728682171
20,0.95,high_strength,SOXX,10,5,-0.014051253954436582,0.012308556675138178,-0.026359810629574758,0.4,0.5768482490272373
20,0.95,high_strength,SOXX,20,5,0.002675298115492519,0.022754240744773408,-0.02007894262928089,0.6,0.581532416502947
20,0.95,high_strength,SOXX,60,3,0.13042929200141137,0.06742031337704843,0.06300897862436294,0.6666666666666666,0.6479591836734694
20,0.95,high_strength,IWM,5,6,0.00211613867801852,0.0017250726848873814,0.00039106599313113843,0.6666666666666666,0.5261627906976745
20,0.95,high_strength,IWM,10,5,0.0024280493059903874,0.0038044562095575453,-0.0013764069035671579,0.6,0.5525291828793775
20,0.95,high_strength,IWM,20,5,0.011258935318001794,0.00683987237261976,0.0044190629453820345,0.6,0.5540275049115914
20,0.95,high_strength,IWM,60,3,0.0741674945304831,0.021344991002307044,0.05282250352817606,0.6666666666666666,0.6265306122448979
20,0.95,high_strength,XLK,5,6,0.0013960505729283905,0.003970405144215024,-0.0025743545712866335,0.8333333333333334,0.5678294573643411
20,0.95,high_strength,XLK,10,5,-0.0033724747701241896,0.008240575256547568,-0.011613050026671758,0.4,0.5875486381322957
20,0.95,high_strength,XLK,20,5,0.011475112256960119,0.015032619212725036,-0.003557506955764917,0.6,0.6227897838899804
20,0.95,high_strength,XLK,60,3,0.09779564697027887,0.04585806494816789,0.05193758202211098,0.6666666666666666,0.6795918367346939
50,0.05,low_recovery,SPY,5,6,-0.020261964171593094,0.0025642571867037327,-0.022826221358296827,0.3333333333333333,0.593812375249501
50,0.05,low_recovery,SPY,10,6,-0.01653512901779401,0.005380823697880361,-0.02191595271567437,0.16666666666666666,0.6268806419257773
50,0.05,low_recovery,SPY,20,6,0.018689438680414578,0.010773977128645114,0.007915461551769464,0.8333333333333334,0.6676798378926039
50,0.05,low_recovery,SPY,60,5,0.022792300393805066,0.03552105640287846,-0.012728756009073396,0.6,0.7721518987341772
50,0.05,low_recovery,QQQ,5,6,-0.03299154192770687,0.0035828469187793636,-0.036574388846486235,0.16666666666666666,0.5988023952095808
50,0.05,low_recovery,QQQ,10,6,-0.02471876070494189,0.007456205333800686,-0.03217496603874258,0.16666666666666666,0.6128385155466399
50,0.05,low_recovery,QQQ,20,6,0.017735905003460783,0.01491443957058962,0.002821465432871163,0.6666666666666666,0.6605876393110436
50,0.05,low_recovery,QQQ,60,5,0.014920535377045385,0.048737172713333665,-0.03381663733628828,0.4,0.7225738396624473
50,0.05,low_recovery,SOXX,5,6,-0.06367638728195579,0.006696115097215347,-0.07037250237917114,0.16666666666666666,0.5718562874251497
50,0.05,low_recovery,SOXX,10,6,-0.05011034776674178,0.013435932841705921,-0.0635462806084477,0.16666666666666666,0.5847542627883651
50,0.05,low_recovery,SOXX,20,6,0.01907561176698162,0.02556479166323208,-0.00648917989625046,0.5,0.5957446808510638
50,0.05,low_recovery,SOXX,60,5,0.038793700013034726,0.0752288455238077,-0.03643514551077297,0.6,0.6687763713080169
50,0.05,low_recovery,IWM,5,6,-0.026680642423314655,0.0019115132774973308,-0.028592155700811986,0.16666666666666666,0.5299401197604791
50,0.05,low_recovery,IWM,10,6,-0.02051845585875084,0.004190217487459148,-0.024708673346209988,0.3333333333333333,0.5566700100300903
50,0.05,low_recovery,IWM,20,6,0.016543031952431824,0.008404643779518372,0.008138388172913453,0.5,0.563323201621074
50,0.05,low_recovery,IWM,60,5,0.012445287382063363,0.026274498783187005,-0.013829211401123642,0.6,0.6466244725738397
50,0.05,low_recovery,XLK,5,6,-0.033246893446000125,0.004243435822835589,-0.03749032926883571,0.16666666666666666,0.5748502994011976
50,0.05,low_recovery,XLK,10,6,-0.0236080549692048,0.008611966766386356,-0.03222002173559116,0.16666666666666666,0.5927783350050151
